title,brand,list_price,price,stock,url,category,branch_id
Balanza digital Aspen vidrio antideslizante B15,Aspen,,38099.0,In Stock,https://www.hiperlibertad.com.ar/balanza-digital-aspen-antideslizante-b15-b-15/p,Cuidado_personal,12
Nebulizador Aspen ultrasónico NU320,Aspen,,90299.0,In Stock,https://www.hiperlibertad.com.ar/nebulizador-aspen-ultrasonico-nu320/p,Cuidado_personal,12
SECADOR TEMPO CERAMIC,Mir,70199.0,56159.2,In Stock,https://www.hiperlibertad.com.ar/secador-de-pelo-gama-tempo-ceramic-2200w/p,Cuidado_personal,12
NEBULIZADOR ULTRASONICO NB 152 U ASPEN,Aspen,,78399.0,In Stock,https://www.hiperlibertad.com.ar/nebulizador-ultrasonico-nb-152-u-aspen/p,Cuidado_personal,12
DEPILADORA GAMA OASIS SENSATION USB,Gama,81299.0,65039.2,In Stock,https://www.hiperlibertad.com.ar/depiladora-gama-oasis-sensation-usb/p,Cuidado_personal,12
Depiladora De Luz Pulsada Gama Verina,Gama,216699.0,173359.2,In Stock,https://www.hiperlibertad.com.ar/depiladora-de-luz-pulsada-gama-verina/p,Cuidado_personal,12
AFEITADORA ELECTRICA PHILIPS SATINSHAVE ESSENTIAL,Philips,,13199.0,In Stock,https://www.hiperlibertad.com.ar/afeitadora-electrica-philips-satinshave-essential/p,Cuidado_personal,12
PLANCHITA BELLISIMA B9 100,Bellisima,,49699.0,In Stock,https://www.hiperlibertad.com.ar/planchita-bellisima-b9-100/p,Cuidado_personal,12
TERMOMETRO DIGITAL MT31,Mir,,4499.0,In Stock,https://www.hiperlibertad.com.ar/termometro-digital-aspen-mt31/p,Cuidado_personal,12
NEBULIZADOR A PISTON ASPEN BR-CN176,Aspen,,64399.0,In Stock,https://www.hiperlibertad.com.ar/nebulizador-a-piston-aspen-br-cn176/p,Cuidado_personal,12
PLANCHA REMINGTON S1305 CERAMICA,Remington,,17699.0,In Stock,https://www.hiperlibertad.com.ar/planchita-de-pelo-remington-s1305/p,Cuidado_personal,12
SECADOR DE PELO BELLISIMA K9 2300,Bellisima,,135595.0,In Stock,https://www.hiperlibertad.com.ar/secador-de-pelo-bellisima-k9-2300/p,Cuidado_personal,12
SECADOR DE PELO BELLISSIMA S9 22,Bellisima,,72299.0,In Stock,https://www.hiperlibertad.com.ar/secador-de-pelo-bellissima-s9-22/p,Cuidado_personal,12
PLANCHA PARA EL PELO ELEGANCE LED BELLA TOURMALINE GAMA,Gama,69499.0,55599.2,In Stock,https://www.hiperlibertad.com.ar/plancha-para-el-pelo-elegance-led-bella-tourmaline-gama/p,Cuidado_personal,12
AFEITADORA ELECTRICA GA.MA GSH-1525 S,Gama,56099.0,44879.2,In Stock,https://www.hiperlibertad.com.ar/afeitadora-electrica-ga-ma-gsh-1525-s/p,Cuidado_personal,12
DEPILADORA GAMA OASIS LOOK USB,Gama,66899.0,53519.2,In Stock,https://www.hiperlibertad.com.ar/depiladora-gama-oasis-look-usb/p,Cuidado_personal,12
Combo GAMA T744 Cortadora De Pelo Black Titanium T742 + Trimmer Nariz T312,Gama,45199.0,36159.2,In Stock,https://www.hiperlibertad.com.ar/combo-gama-t744-cortadora-de-pelo-black-titanium-t742-trimmer-nariz-t312/p,Cuidado_personal,12
FREEZER NEBA TRIAL F310 BLANCO,Neba,,535180.0,In Stock,https://www.hiperlibertad.com.ar/freezer-neba-trial-f310-blanco/p,Heladeras_freezers,12
FREEZER TRIAL NEBA 384 L F400 BLANCO,Neba,630015.0,374972.25,In Stock,https://www.hiperlibertad.com.ar/freezer-trial-neba-384-l-f400-blanco/p,Heladeras_freezers,12
HELADERA DREAN NO FROST 539 Lts RZS510IBARX0,Drean,1696.0,1272.25,In Stock,https://www.hiperlibertad.com.ar/heladera-drean-no-frost-539-lts-rzs510ibarx0/p,Heladeras_freezers,12
FREEZER INELRO FIH 350 INVERTER 280 Lts,INELRO,703867.0,527900.25,In Stock,https://www.hiperlibertad.com.ar/freezer-inelro-fih-350-inverter-280-lts/p,Heladeras_freezers,12
