title,brand,list_price,price,stock,url,category,branch_id
Queso Untable Tentaciones Cl Tholem Pot 190 Gr,Tholem,,736.0,In Stock,https://www.hiperlibertad.com.ar/queso-untable-tentaciones-cl-tholem-pot-190-gr/p,Quesos,12
QUESO AZUL LACTEAR X 250 Gr,LACTEAR,,1399.9,In Stock,https://www.hiperlibertad.com.ar/queso-azul-lactear-x-250-gr/p,Quesos,12
QUESO RALLADO LA SERENÍSIMA BOLSA 70 GRS,La Serenisima,,720.0,In Stock,https://www.hiperlibertad.com.ar/queso-rallado-la-serenisima-bolsa-70-grs/p,Quesos,12
QUESO UNTABLE ADLER CREMOSO C/JAMÓN 180GR,Adler,,750.0,In Stock,https://www.hiperlibertad.com.ar/queso-untable-adler-cremoso-c-jamon-180gr/p,Quesos,12
Queso Untable Tentaciones Sa Tholem Pot 190 gr,Tholem,,736.0,In Stock,https://www.hiperlibertad.com.ar/queso-untable-tentaciones-sa-tholem-pot-190-gr/p,Quesos,12
QUESO FONTINA SUIZO LA PAULINA X 250 Gr,La Paulina,,1278.9,In Stock,https://www.hiperlibertad.com.ar/queso-fontina-suizo-la-paulina-x-250-gr/p,Quesos,12
Queso La Serenísima Finlandia Chef Fetas Cheddar x 150 Gr,Finlandia,,1133.0,In Stock,https://www.hiperlibertad.com.ar/queso-la-serenisima-finlandia-chef-fetas-cheddar-150gr/p,Quesos,12
QUESO PATEGRAS MANFREY X 250 Gr,Manfrey,,1344.9,In Stock,https://www.hiperlibertad.com.ar/queso-pategras-manfrey-x-250-gr/p,Quesos,12
QUESO CREMOSO PROCESADO RIBEÑO X 500 Gr,Mir,,1389.9,In Stock,https://www.hiperlibertad.com.ar/queso-cremoso-procesado-ribe-o-x-500-gr/p,Quesos,12
Queso Finlandia Chef Fetas Danbo 150Gr,Finlandia,,1017.0,In Stock,https://www.hiperlibertad.com.ar/queso-finlandia-chef-fetas-danbo-150gr/p,Quesos,12
QUESO UNTABLE TONADITA DIP CHEDDAR X 190 G.,Mir,,510.0,In Stock,https://www.hiperlibertad.com.ar/queso-tonadita-dip-cheddar-190-gr/p,Quesos,12
